trial_id,learning_rate,gamma,batch_size,memory_size,target_update,eps_start,eps_end,eps_decay,initial_exploration,avg_score,final_scores,total_episodes,max_episodes,early_stopped,stop_reason,device_used,success,seed
146,0.0005882021227547226,0.9300603839850914,128,70075,100,0.9272729405444532,0.01080558047995785,0.9981449045358023,802,20.7,"[20, 33, 20, 18, 19]",200,200,False,completed,cuda,True,167640
155,0.0015339481869179855,0.9601577196396828,64,71682,100,0.9605111609600451,0.08068565748189295,0.9978364755927731,1894,9.5,"[9, 10, 10, 8, 9]",200,200,False,completed,cuda,True,159432
158,0.00045857174048284335,0.9714889450459632,16,27590,500,0.9790909064482665,0.013994170737465313,0.9966568600112936,1699,9.4,"[9, 10, 10, 11, 10]",200,200,False,completed,cuda,True,160996
156,0.004857791183394793,0.968870391921157,32,18015,1000,0.9727004030360206,0.05008391556687828,0.9928402916515084,1570,10.7,"[9, 22, 10, 8, 10]",200,200,False,completed,cuda,True,158044
160,0.0014404426636985027,0.9446349976922711,32,89166,100,0.9239750733311699,0.05347103275025443,0.9911944125193489,1657,10.4,"[10, 8, 12, 10, 11]",200,200,False,completed,cuda,True,187372
56,0.006392974754119285,0.9881731148951236,128,58423,500,0.9141687946931847,0.08261931486940464,0.9962042952132926,885,213.7,"[215, 263, 216, 157, 203]",200,200,False,completed,cuda,True,81672
154,0.0075795992912100945,0.9043493624915911,16,87695,500,0.966026487994375,0.08059751018277218,0.9918135977438857,945,14.0,"[21, 9, 32, 19, 10]",200,200,False,completed,cuda,True,165748
157,0.0001260520946967494,0.9213117663945556,64,53646,100,0.9189227494627028,0.08166787477488835,0.9972744542621415,1422,9.9,"[12, 9, 11, 10, 9]",200,200,False,completed,cuda,True,179520
162,0.0015152713520196533,0.9661326280071325,64,97092,100,0.9278996982746098,0.05830030469319772,0.9957779803691358,1642,10.1,"[9, 9, 14, 10, 10]",200,200,False,completed,cuda,True,166432
153,0.00023477869667308524,0.9348729433168793,16,50091,1000,0.9112094149324069,0.07540125886699088,0.9934986205729767,1862,9.7,"[9, 9, 10, 10, 11]",200,200,False,completed,cuda,True,177288
165,0.0003941214222669488,0.9353922871007315,16,50856,1000,0.963820329976115,0.06769031241232261,0.9909320955592256,1655,9.7,"[8, 10, 9, 10, 9]",200,200,False,completed,cuda,True,192372
159,0.0007572528549141692,0.9469263758910347,128,36365,100,0.9795624332072714,0.014087884487551217,0.9928333582731355,1009,15.4,"[15, 17, 12, 16, 16]",200,200,False,completed,cuda,True,184808
166,0.0001240141354077246,0.9475967729833322,16,47647,500,0.965558598651388,0.05237462043889696,0.9955407017870372,1713,9.5,"[10, 8, 12, 9, 10]",200,200,False,completed,cuda,True,191672
161,0.0005824854842654594,0.97352933803347,32,48246,100,0.9829562610887187,0.08709680084991325,0.9977109278442209,1441,11.3,"[11, 14, 10, 14, 12]",200,200,False,completed,cuda,True,182640
169,0.00011465496956700435,0.9847518078797723,64,96515,1000,0.9955991432393813,0.0665738214000566,0.9974831774937385,1515,9.7,"[10, 10, 12, 9, 8]",200,200,False,completed,cuda,True,173432
171,0.001356298344191047,0.9249962981488692,128,76192,100,0.9217330025672622,0.07982852097586379,0.9910515339239616,1493,10.7,"[10, 11, 11, 11, 10]",200,200,False,completed,cuda,True,198372
167,0.0023572983921483753,0.9006328975602282,32,52528,500,0.9381030898991414,0.027475502690962314,0.9939443078620327,1260,11.0,"[10, 10, 10, 12, 9]",200,200,False,completed,cuda,True,178748
163,0.0025104537109456163,0.9256148580472834,64,32025,500,0.910693027648875,0.08865404704630676,0.9944036447215262,1509,9.7,"[10, 10, 8, 10, 9]",200,200,False,completed,cuda,True,165996
174,0.00010382637488831953,0.9174010492576142,32,17586,100,0.953415216081239,0.012897624639275818,0.993053456747566,1176,9.2,"[9, 9, 9, 9, 9]",200,200,False,completed,cuda,True,195640
172,0.0005960152735025159,0.909958403122434,32,33633,500,0.9965520392995513,0.054441564450250245,0.99092726275978,971,9.5,"[11, 9, 10, 9, 9]",200,200,False,completed,cuda,True,197808
170,0.0012831717395443895,0.9368354878998829,32,55607,500,0.9028343037857235,0.05586216514546662,0.9979725397961534,898,10.5,"[10, 11, 10, 9, 18]",200,200,False,completed,cuda,True,194288
168,0.0032553290328848454,0.971624999837415,64,82996,1000,0.9095340151081608,0.08924994134843378,0.9984684397630114,817,15.5,"[15, 13, 16, 14, 15]",200,200,False,completed,cuda,True,190520
164,0.002915748979956515,0.9482084101151557,64,69523,1000,0.9883996022560184,0.012882755880589337,0.9943581222030613,1772,12.5,"[11, 18, 10, 9, 10]",200,200,False,completed,cuda,True,166044
173,0.00026486860201286005,0.968763815486009,32,10178,1000,0.9858143778421101,0.06982901300096953,0.9921188486218808,703,10.1,"[10, 10, 9, 9, 8]",200,200,False,completed,cuda,True,198672
179,0.0004274249671474193,0.9661038549005373,32,73701,500,0.981269509926201,0.02713462321819187,0.9952276292528253,1552,9.6,"[11, 9, 9, 9, 10]",200,200,False,completed,cuda,True,200640
181,0.004818786243251682,0.9633436574196019,32,46563,1000,0.9635207319526999,0.04663861106161334,0.9984168060117175,1896,9.3,"[9, 10, 8, 8, 10]",200,200,False,completed,cuda,True,205288
183,0.0002762918029502193,0.9611332871269844,64,28011,500,0.916261526638085,0.06886814656768495,0.9981143528922879,1931,10.1,"[9, 10, 10, 9, 10]",200,200,False,completed,cuda,True,185044
175,0.0007857479012237733,0.9297251790823354,64,15141,500,0.9276483829302892,0.01766865344094492,0.9986632508691577,953,10.7,"[9, 10, 9, 10, 14]",200,200,False,completed,cuda,True,179432
28,0.0045042361650554155,0.9424322339852029,16,57203,100,0.9246972656568427,0.08814649521186682,0.993368416760424,582,288.4,"[259, 225, 215, 277, 380]",200,200,False,completed,cuda,True,54500
176,0.0046175200456695055,0.969305159797338,128,99565,500,0.9959875414910998,0.04209756130009249,0.9961334131060039,897,10.7,"[11, 11, 9, 11, 12]",200,200,False,completed,cuda,True,203372
177,0.0020975915220308203,0.9049891897348741,64,26371,500,0.9318885076392983,0.039222337071130174,0.9905032569410841,655,9.6,"[9, 10, 10, 10, 9]",200,200,False,completed,cuda,True,188748
182,0.0001214930433757541,0.9783796158191266,32,21498,500,0.9466730806386852,0.09298988531469014,0.9930766883297427,1070,9.9,"[10, 9, 11, 9, 9]",200,200,False,completed,cuda,True,204520
188,0.00018568386747105334,0.9579672750241,32,77806,1000,0.9099177277215602,0.026402133161624257,0.9938487734525129,1699,9.7,"[10, 8, 10, 10, 11]",200,200,False,completed,cuda,True,192432
180,0.00018767871036404405,0.9477818304874226,16,38123,500,0.9342373473958622,0.04382463482274713,0.9934683868318407,1205,9.5,"[9, 8, 11, 10, 8]",200,200,False,completed,cuda,True,205808
186,0.00657814702932578,0.9432420114665809,16,99437,500,0.9317921765773314,0.06820668623740406,0.9948759396241516,1148,14.3,"[26, 9, 10, 11, 9]",200,200,False,completed,cuda,True,210288
178,0.0007077647888828755,0.9885929126499758,32,91991,100,0.9733429450773676,0.06976473151638587,0.9925551910081789,713,19.1,"[24, 17, 14, 21, 23]",200,200,False,completed,cuda,True,180996
192,0.0005946998014204355,0.9936967319652672,128,17285,100,0.9205546399286743,0.06797348125381306,0.9961668898836291,1606,10.0,"[11, 12, 11, 10, 12]",200,200,False,completed,cuda,True,214520
185,0.0002920219873351303,0.9686278439214283,16,48791,1000,0.9132821545002765,0.04046563821011005,0.9919234817867112,783,9.6,"[9, 10, 10, 9, 8]",200,200,False,completed,cuda,True,206640
187,0.001078221497324903,0.9543553208502279,128,30905,1000,0.9793486910119954,0.045134621503660675,0.9937456340850328,1317,9.8,"[10, 10, 10, 10, 9]",200,200,False,completed,cuda,True,189044
194,0.002457747957833112,0.9135021948513705,32,37615,1000,0.956753091989565,0.0935910507544457,0.9976069340679109,1401,11.1,"[10, 9, 8, 10, 16]",200,200,False,completed,cuda,True,219808
191,0.0014822162426272882,0.9909733788881913,128,73725,500,0.9769861382504522,0.0874688478520853,0.9943230362780213,861,10.1,"[9, 10, 14, 10, 9]",200,200,False,completed,cuda,True,202748
190,0.00251912760660648,0.9763780211321006,128,59421,1000,0.9776165509348925,0.08253366708649272,0.990164693080803,717,11.1,"[11, 10, 9, 10, 14]",200,200,False,completed,cuda,True,217372
193,0.00019321121468420863,0.9307063407671062,16,47028,1000,0.9104208583800333,0.05879884161425925,0.9915208308640246,628,9.4,"[9, 10, 10, 9, 10]",200,200,False,completed,cuda,True,197432
199,0.0006240923116265621,0.992407270304847,32,58460,500,0.9900789823948132,0.06792462163839533,0.9969097736748007,1590,9.7,"[12, 10, 10, 8, 9]",200,200,False,completed,cuda,True,201044
196,0.0037844666179898544,0.9828156196070195,128,96766,500,0.9659710680974151,0.038409555943161505,0.9965334175012417,1400,9.7,"[10, 10, 10, 11, 9]",200,200,False,completed,cuda,True,198996
189,0.00052020659462516,0.9954646200155728,16,35179,100,0.9582260663323751,0.06279607074767518,0.9952902714483624,694,12.2,"[11, 10, 10, 12, 19]",200,200,False,completed,cuda,True,215500
195,0.00034127256061468634,0.9642878037986249,32,51150,100,0.9991816101203426,0.059227981715757806,0.9920584338558212,1177,11.3,"[12, 13, 13, 9, 11]",200,200,False,completed,cuda,True,219288
198,0.0006511385404784384,0.9765361900653933,64,37985,1000,0.9071854634112083,0.05965616090597605,0.9953925098000641,1205,22.3,"[21, 33, 10, 9, 37]",200,200,False,completed,cuda,True,219640
200,0.00021550087802045195,0.9323404291498838,16,65699,1000,0.9505436216012113,0.06396143629189975,0.9954634774707922,1206,9.8,"[10, 10, 10, 11, 9]",200,200,False,completed,cuda,True,225808
202,0.00010102830179002897,0.9594579647772012,64,15140,500,0.9122450356453041,0.09471110927269724,0.9980964079347752,1398,9.6,"[9, 9, 8, 9, 11]",200,200,False,completed,cuda,True,229372
197,0.0065171933456745134,0.9901524783825651,64,20728,500,0.9645553365030353,0.022977189133790495,0.9942836413252737,897,42.0,"[37, 21, 45, 110, 41]",200,200,False,completed,cuda,True,219520
204,0.0013160748192145896,0.9071730790941913,16,79307,500,0.9160006339170051,0.023105236815594156,0.9918477088615918,1494,9.5,"[9, 9, 11, 10, 8]",200,200,False,completed,cuda,True,206044
201,0.0005564779334423492,0.986692280522968,64,25180,500,0.928602592297483,0.09194285691440741,0.991301525392532,941,10.3,"[11, 12, 9, 9, 10]",200,200,False,completed,cuda,True,212748
206,0.0002594907104476332,0.9791400844874294,16,96379,500,0.9951190649835674,0.09389448361717559,0.9926336738342523,1780,10.0,"[9, 12, 10, 9, 10]",200,200,False,completed,cuda,True,232500
210,0.0021039421888668004,0.9508244224991185,64,31502,1000,0.9843076346692781,0.09152244490171066,0.9900781959549202,1933,10.5,"[14, 10, 11, 10, 11]",200,200,False,completed,cuda,True,237372
211,0.005451636156150396,0.9740425836322039,128,33319,500,0.9569719742459943,0.07470104237369336,0.9937179220346867,1986,9.4,"[10, 9, 10, 8, 10]",200,200,False,completed,cuda,True,233520
107,0.0024568332544006,0.993457746807661,128,71956,100,0.9616334850204697,0.03180092756315206,0.9965614065067196,1259,361.8,"[377, 333, 395, 229, 500]",200,200,False,completed,cuda,True,117112
215,0.00010007799764048513,0.9263423698879258,16,41749,100,0.9611528921930352,0.08703149502744605,0.993297151119441,1847,9.4,"[11, 8, 11, 9, 9]",200,200,False,completed,cuda,True,242372
213,0.0020988823133297873,0.9590704842788185,64,42317,500,0.9082183093379759,0.04929354802712481,0.998924341558646,1920,10.0,"[10, 12, 10, 10, 10]",200,200,False,completed,cuda,True,224748
209,0.004658105487749533,0.9312631144069043,128,50117,1000,0.9180002484473127,0.06809100448650043,0.998211678456327,1114,9.5,"[10, 9, 11, 10, 8]",200,200,False,completed,cuda,True,234808
207,0.00012879446480715105,0.9126409950440647,64,28228,1000,0.9497923230321402,0.06023707964897603,0.993655558822531,1294,9.8,"[10, 10, 10, 9, 10]",200,200,False,completed,cuda,True,231288
212,0.001451676014315542,0.9604861329957302,128,77377,100,0.983672026603029,0.07246237514836872,0.9933749396609014,1220,9.9,"[10, 10, 10, 8, 13]",200,200,False,completed,cuda,True,214044
208,0.004912115136447472,0.9925155183639113,16,10430,100,0.9178815789287932,0.05150479136814515,0.996957049849143,1280,31.2,"[11, 10, 17, 16, 20]",200,200,False,completed,cuda,True,229640
216,0.0002489604046825122,0.9218769066670982,64,13779,1000,0.9184001671016531,0.053548580095905456,0.9939073805603555,1313,10.2,"[10, 12, 9, 12, 9]",200,200,False,completed,cuda,True,238520
205,0.0001627204617753904,0.9288112193663635,32,30637,500,0.9899565397316009,0.08370887449047831,0.9951544833362361,1282,9.6,"[10, 9, 11, 10, 10]",200,200,False,completed,cuda,True,207996
223,0.007416741120110035,0.9651735852106154,32,29583,100,0.962200063291557,0.07988207518040581,0.99308086450953,1929,10.5,"[9, 9, 9, 12, 10]",200,200,False,completed,cuda,True,244640
225,0.0012598444078875581,0.9791699970994423,32,51277,1000,0.9408240752977145,0.044461449971156065,0.9940030974901364,1884,9.3,"[9, 10, 8, 9, 10]",200,200,False,completed,cuda,True,227996
217,0.00016242852053788281,0.977610002327078,16,35879,500,0.9810084559097231,0.01292973493162687,0.9978155529881173,917,9.6,"[9, 10, 9, 10, 9]",200,200,False,completed,cuda,True,227112
203,0.008286915685736102,0.9518595788083621,32,74478,500,0.9837360679474536,0.07030787582927266,0.9945349382342923,538,83.2,"[35, 32, 153, 124, 166]",200,200,False,completed,cuda,True,207432
218,0.0007047185704995071,0.9240427009045126,64,33355,500,0.9025765947721347,0.06592661212547966,0.9912032396698243,1002,11.5,"[10, 11, 21, 9, 15]",200,200,False,completed,cuda,True,245372
221,0.000541226846242017,0.9761410048048447,16,88456,100,0.9327000731346419,0.07598766901235302,0.995500195240986,1234,10.8,"[10, 12, 11, 9, 11]",200,200,False,completed,cuda,True,245288
227,0.0015924769526487466,0.9002012905028879,128,14825,500,0.9148888902815301,0.03048484842281464,0.9979837160725121,1892,10.0,"[8, 11, 9, 10, 10]",200,200,False,completed,cuda,True,229996
222,0.0039385336748627,0.9394821490845945,128,58202,500,0.9238200856325409,0.04974098096954909,0.9984409345947137,1248,10.9,"[12, 11, 11, 9, 10]",200,200,False,completed,cuda,True,224044
85,0.0010015794743344557,0.9218612410240729,128,50234,100,0.9486855483174972,0.04510356025029953,0.9954288666577104,1328,180.5,"[167, 160, 180, 188, 179]",200,200,False,completed,cuda,True,110492
214,0.0008690603463329922,0.9947782860852377,64,54467,100,0.9811985223044793,0.04362491996700293,0.9909492762076375,987,27.3,"[36, 28, 33, 39, 44]",200,200,False,completed,cuda,True,240500
219,0.0029210756590976935,0.9242070706027953,16,11949,1000,0.9709334733842963,0.016160686101079846,0.9985553338600843,732,12.3,"[13, 11, 19, 8, 16]",200,200,False,completed,cuda,True,230748
228,0.0038936419735936157,0.9652520073312469,32,93606,100,0.9666735884105133,0.03622576874369571,0.990283521962538,1471,20.9,"[29, 10, 16, 13, 25]",200,200,False,completed,cuda,True,238112
224,0.0008003579414878551,0.9591011243480381,128,54864,500,0.9358718912217938,0.0715774389787155,0.9979355407411886,656,11.3,"[9, 17, 16, 10, 11]",200,200,False,completed,cuda,True,246520
231,0.0061546448999018795,0.9021657677277896,16,15347,500,0.9679295578614528,0.04065853962910877,0.9917258739574166,1473,11.9,"[12, 11, 9, 25, 10]",200,200,False,completed,cuda,True,255288
229,0.006732112057885297,0.9449033796490877,128,70133,1000,0.9776962341868359,0.02021383212801113,0.9919374505405482,865,19.9,"[43, 11, 20, 29, 25]",200,200,False,completed,cuda,True,233432
235,0.0003432261007319773,0.9874164975923592,32,88904,100,0.9596436583009377,0.05872854600748228,0.9946413782705543,1179,10.0,"[13, 9, 9, 9, 9]",200,200,False,completed,cuda,True,261500
234,0.0010018770497218408,0.9654427073867858,64,71966,100,0.9803164040033303,0.04056910872437729,0.9915945993622112,1136,12.0,"[13, 11, 12, 15, 12]",200,200,False,completed,cuda,True,259492
233,0.009030464387913046,0.9793821597843188,16,14725,100,0.9075516954797901,0.03283317129976986,0.9903421363903571,1299,12.8,"[17, 10, 10, 12, 10]",200,200,False,completed,cuda,True,235044
238,0.00016306311732397442,0.9181677998910981,32,54057,100,0.9779068529526576,0.026418578405859205,0.9963969411760037,1542,9.1,"[9, 9, 8, 9, 10]",200,200,False,completed,cuda,True,260520
237,0.0023954379088010763,0.9858836972340796,16,47478,100,0.9453212641656011,0.022090766608884413,0.9972652701717168,1607,29.3,"[20, 10, 16, 65, 20]",200,200,False,completed,cuda,True,247112
239,0.0002129498266912621,0.9863161397458732,16,51756,500,0.9466666104855185,0.040773801472087395,0.997857392847252,1518,9.5,"[9, 9, 9, 10, 9]",200,200,False,completed,cuda,True,263288
243,0.0001677789296109741,0.92542111894755,16,48794,500,0.9847546155038341,0.0819723500394862,0.9941667162047747,1912,10.1,"[10, 11, 10, 10, 10]",200,200,False,completed,cuda,True,245044
240,0.00013959295761145526,0.913979397206192,32,20093,1000,0.9918999225345593,0.03696327891631028,0.9956317243073275,1387,9.0,"[8, 8, 10, 9, 8]",200,200,False,completed,cuda,True,244432
184,0.008144834424930771,0.9794729597773925,16,85781,100,0.9786887128594611,0.08717738760185763,0.9933430046913838,1013,223.1,"[208, 197, 225, 254, 279]",200,200,False,completed,cuda,True,209672
232,0.002159536772940018,0.9528024950902345,128,19831,500,0.9523774332473984,0.0371729287548765,0.9917810374822398,1296,38.8,"[46, 36, 61, 51, 86]",200,200,False,completed,cuda,True,234996
244,0.0004675612254895141,0.9523240234042569,128,74986,500,0.9780382767513437,0.08787990693134544,0.994271247080507,961,10.3,"[10, 12, 10, 10, 10]",200,200,False,completed,cuda,True,266520
241,0.0006111959577657274,0.9877689731008497,64,98190,100,0.9295496188003306,0.05449270138973841,0.9959004026355863,725,11.6,"[12, 9, 13, 14, 9]",200,200,False,completed,cuda,True,267500
248,0.00010741887218879794,0.9074446253601808,16,18594,100,0.9105238871155845,0.05729300281330525,0.9911954334404964,1257,9.7,"[8, 10, 12, 10, 8]",200,200,False,completed,cuda,True,252432
71,0.002600423406027987,0.9939867425770599,128,24387,100,0.9787895428630194,0.09878218441896071,0.9973810405504945,657,185.7,"[165, 185, 179, 146, 187]",200,200,False,completed,cuda,True,98208
242,0.00022593038748954387,0.9844193238353112,16,85731,100,0.9500359729643629,0.09256908392746498,0.9971940051308782,878,9.3,"[9, 9, 10, 9, 9]",200,200,False,completed,cuda,True,267492
253,0.00015591719171379002,0.9637791203892582,64,81986,1000,0.974791027529092,0.08192827297234373,0.9911116069824093,1973,9.7,"[10, 11, 12, 9, 10]",200,200,False,completed,cuda,True,257432
245,0.0009843346746383978,0.9775505091217724,16,91578,1000,0.9341067016004654,0.049230707650802855,0.9972180150779433,820,10.1,"[9, 9, 10, 8, 10]",200,200,False,completed,cuda,True,255112
